threshold,accuracy,precision,recall,f1,far,frr
8.590130892116576e-05,0.87,0.7936507936507936,1.0,0.8849557522123894,0.26,0.0
9.664084063842893e-05,0.872,0.7961783439490446,1.0,0.8865248226950354,0.256,0.0
0.0001052007864927873,0.874,0.7987220447284346,1.0,0.8880994671403197,0.252,0.0
0.00010523109085625038,0.876,0.8012820512820513,1.0,0.8896797153024911,0.248,0.0
0.00011425893171690404,0.878,0.8038585209003215,1.0,0.8912655971479501,0.244,0.0
0.00012101790343876928,0.88,0.8064516129032258,1.0,0.8928571428571429,0.24,0.0
0.00013285974273458123,0.882,0.8090614886731392,1.0,0.8944543828264758,0.236,0.0
0.00013448488607537001,0.884,0.8116883116883117,1.0,0.8960573476702509,0.232,0.0
0.00013686501188203692,0.886,0.8143322475570033,1.0,0.8976660682226212,0.228,0.0
0.0001467218535253778,0.888,0.8169934640522876,1.0,0.8992805755395683,0.224,0.0
0.00015145685756579041,0.89,0.819672131147541,1.0,0.9009009009009009,0.22,0.0
0.00015549409727100283,0.892,0.8223684210526315,1.0,0.9025270758122743,0.216,0.0
0.00016642540867906064,0.894,0.8250825082508251,1.0,0.9041591320072333,0.212,0.0
0.0001765851047821343,0.896,0.8278145695364238,1.0,0.9057971014492754,0.208,0.0
0.00018269957217853516,0.898,0.8305647840531561,1.0,0.9074410163339383,0.204,0.0
0.00020646025950554758,0.9,0.8333333333333334,1.0,0.9090909090909091,0.2,0.0
0.00020766418310813606,0.902,0.8361204013377926,1.0,0.9107468123861566,0.196,0.0
0.00021144517813809216,0.904,0.8389261744966443,1.0,0.9124087591240876,0.192,0.0
0.0002161111042369157,0.906,0.8417508417508418,1.0,0.9140767824497258,0.188,0.0
0.00022365014592651278,0.908,0.8445945945945946,1.0,0.9157509157509157,0.184,0.0
0.00027038375264965,0.91,0.847457627118644,1.0,0.9174311926605505,0.18,0.0
0.00029637894476763904,0.912,0.8503401360544217,1.0,0.9191176470588235,0.176,0.0
0.00031172565650194883,0.914,0.8532423208191127,1.0,0.9208103130755064,0.172,0.0
0.0003276883508078754,0.916,0.8561643835616438,1.0,0.922509225092251,0.168,0.0
0.00032885410473681986,0.918,0.8591065292096219,1.0,0.9242144177449169,0.164,0.0
0.0003312133194413036,0.92,0.8620689655172413,1.0,0.9259259259259259,0.16,0.0
0.0005577859119512141,0.922,0.8650519031141869,1.0,0.9276437847866419,0.156,0.0
0.0005755352322012186,0.924,0.8680555555555556,1.0,0.929368029739777,0.152,0.0
0.0005805227556265891,0.926,0.8710801393728222,1.0,0.931098696461825,0.148,0.0
0.0006238861242309213,0.928,0.8741258741258742,1.0,0.9328358208955224,0.144,0.0
0.0006759150419384241,0.93,0.8771929824561403,1.0,0.9345794392523364,0.14,0.0
0.0006852042279206216,0.932,0.8802816901408451,1.0,0.9363295880149812,0.136,0.0
0.0008414687472395599,0.934,0.8833922261484098,1.0,0.9380863039399625,0.132,0.0
0.0008819657377898693,0.932,0.8829787234042553,0.996,0.9360902255639098,0.132,0.004
0.0013301604194566607,0.934,0.8861209964412812,0.996,0.9378531073446328,0.128,0.004
0.0017270270036533475,0.936,0.8892857142857142,0.996,0.939622641509434,0.124,0.004
0.0022597084753215313,0.938,0.8924731182795699,0.996,0.941398865784499,0.12,0.004
0.0024757867213338614,0.94,0.89568345323741,0.996,0.9431818181818182,0.116,0.004
0.002507731318473816,0.942,0.8989169675090253,0.996,0.9449715370018975,0.112,0.004
0.0028862215112894773,0.944,0.9021739130434783,0.996,0.9467680608365019,0.108,0.004
0.003013968002051115,0.946,0.9054545454545454,0.996,0.9485714285714286,0.104,0.004
0.0030975565314292908,0.948,0.9087591240875912,0.996,0.950381679389313,0.1,0.004
0.003381098620593548,0.95,0.9120879120879121,0.996,0.9521988527724665,0.096,0.004
0.003411747282370925,0.952,0.9154411764705882,0.996,0.9540229885057471,0.092,0.004
0.004719150718301535,0.954,0.9188191881918819,0.996,0.9558541266794626,0.088,0.004
0.006351006217300892,0.956,0.9222222222222223,0.996,0.9576923076923077,0.084,0.004
0.006713490467518568,0.958,0.9256505576208178,0.996,0.9595375722543352,0.08,0.004
0.008222025819122791,0.96,0.9291044776119403,0.996,0.9613899613899614,0.076,0.004
0.012118867598474026,0.962,0.9325842696629213,0.996,0.9632495164410058,0.072,0.004
0.013127515092492104,0.964,0.9360902255639098,0.996,0.9651162790697675,0.068,0.004
